secteur,gain_km,deux_receptifs,signal_mercato_a,signal_mercato_b,score_indiv_a,score_indiv_b,niveau,dep_a,nom_commune_a,nom_commune_b
santé_domicile,78.4,False,0,0,0.672,0.627,inter_departemental,22,Pordic,Gourin
santé_domicile,143.2,False,0,0,0.672,0.689,inter_departemental,22,Pordic,Cours
santé_domicile,128.7,False,0,0,0.672,0.589,inter_departemental,22,Pordic,Lorient
santé_domicile,120.3,False,0,0,0.672,0.657,inter_departemental,22,Pordic,Guidel
santé_domicile,148.3,False,0,0,0.672,0.673,inter_departemental,22,Pordic,Marzan
santé_domicile,140.6,False,0,0,0.672,0.657,inter_departemental,22,Pordic,Plumelec
santé_domicile,130.8,False,0,0,0.672,0.637,inter_departemental,22,Pordic,Malestroit
santé_domicile,120.3,False,0,0,0.672,0.657,inter_departemental,22,Pordic,Guidel
santé_domicile,120.3,False,0,0,0.672,0.657,inter_departemental,22,Pordic,Guidel
santé_domicile,153.7,False,0,0,0.672,0.652,inter_departemental,22,Pordic,Sainte-Anne-d'Auray
santé_domicile,155.9,False,1,0,0.676,0.586,inter_departemental,22,Tréguidel,Vannes
santé_domicile,117.2,False,1,0,0.676,0.657,inter_departemental,22,Tréguidel,Guidel
santé_domicile,155.6,False,1,0,0.676,0.67,inter_departemental,22,Tréguidel,Saint-Armel
santé_domicile,154.6,False,1,0,0.676,0.647,inter_departemental,22,Tréguidel,Baden
santé_domicile,117.2,False,1,0,0.676,0.657,inter_departemental,22,Tréguidel,Guidel
santé_domicile,117.2,False,1,0,0.676,0.657,inter_departemental,22,Tréguidel,Guidel
santé_domicile,129.4,False,1,0,0.676,0.67,inter_departemental,22,Tréguidel,Kervignac
santé_domicile,117.2,False,1,0,0.676,0.657,inter_departemental,22,Tréguidel,Guidel
santé_domicile,117.2,False,1,0,0.676,0.657,inter_departemental,22,Tréguidel,Guidel
santé_domicile,96.8,False,1,0,0.676,0.653,inter_departemental,22,Tréguidel,Crédin
santé_domicile,75.3,False,1,0,0.676,0.627,inter_departemental,22,Tréguidel,Gourin
santé_domicile,140.1,False,1,0,0.676,0.689,inter_departemental,22,Tréguidel,Cours
santé_domicile,125.5,False,1,0,0.676,0.589,inter_departemental,22,Tréguidel,Lorient
santé_domicile,117.2,False,1,0,0.676,0.657,inter_departemental,22,Tréguidel,Guidel
santé_domicile,145.2,False,1,0,0.676,0.673,inter_departemental,22,Tréguidel,Marzan
santé_domicile,137.5,False,1,0,0.676,0.657,inter_departemental,22,Tréguidel,Plumelec
santé_domicile,127.7,False,1,0,0.676,0.637,inter_departemental,22,Tréguidel,Malestroit
santé_domicile,117.2,False,1,0,0.676,0.657,inter_departemental,22,Tréguidel,Guidel
santé_domicile,117.2,False,1,0,0.676,0.657,inter_departemental,22,Tréguidel,Guidel
santé_domicile,150.6,False,1,0,0.676,0.652,inter_departemental,22,Tréguidel,Sainte-Anne-d'Auray
santé_domicile,154.2,False,0,0,0.634,0.586,inter_departemental,22,Trégueux,Vannes
santé_domicile,115.4,False,0,0,0.634,0.657,inter_departemental,22,Trégueux,Guidel
santé_domicile,153.8,False,0,0,0.634,0.67,inter_departemental,22,Trégueux,Saint-Armel
santé_domicile,152.9,False,0,0,0.634,0.647,inter_departemental,22,Trégueux,Baden
santé_domicile,115.4,False,0,0,0.634,0.657,inter_departemental,22,Trégueux,Guidel
santé_domicile,115.4,False,0,0,0.634,0.657,inter_departemental,22,Trégueux,Guidel
santé_domicile,127.7,False,0,0,0.634,0.67,inter_departemental,22,Trégueux,Kervignac
santé_domicile,115.4,False,0,0,0.634,0.657,inter_departemental,22,Trégueux,Guidel
santé_domicile,115.4,False,0,0,0.634,0.657,inter_departemental,22,Trégueux,Guidel
santé_domicile,95.1,False,0,0,0.634,0.653,inter_departemental,22,Trégueux,Crédin
santé_domicile,73.6,False,0,0,0.634,0.627,inter_departemental,22,Trégueux,Gourin
santé_domicile,138.4,False,0,0,0.634,0.689,inter_departemental,22,Trégueux,Cours
santé_domicile,123.8,False,0,0,0.634,0.589,inter_departemental,22,Trégueux,Lorient
santé_domicile,115.4,False,0,0,0.634,0.657,inter_departemental,22,Trégueux,Guidel
santé_domicile,143.4,False,0,0,0.634,0.673,inter_departemental,22,Trégueux,Marzan
santé_domicile,135.7,False,0,0,0.634,0.657,inter_departemental,22,Trégueux,Plumelec
santé_domicile,126.0,False,0,0,0.634,0.637,inter_departemental,22,Trégueux,Malestroit
santé_domicile,115.4,False,0,0,0.634,0.657,inter_departemental,22,Trégueux,Guidel
santé_domicile,115.4,False,0,0,0.634,0.657,inter_departemental,22,Trégueux,Guidel
santé_domicile,148.8,False,0,0,0.634,0.652,inter_departemental,22,Trégueux,Sainte-Anne-d'Auray
santé_domicile,158.4,False,0,0,0.598,0.586,inter_departemental,22,Saint-Brieuc,Vannes
santé_domicile,119.7,False,0,0,0.598,0.657,inter_departemental,22,Saint-Brieuc,Guidel
santé_domicile,158.0,False,0,0,0.598,0.67,inter_departemental,22,Saint-Brieuc,Saint-Armel
santé_domicile,157.1,False,0,0,0.598,0.647,inter_departemental,22,Saint-Brieuc,Baden
santé_domicile,119.7,False,0,0,0.598,0.657,inter_departemental,22,Saint-Brieuc,Guidel
santé_domicile,119.7,False,0,0,0.598,0.657,inter_departemental,22,Saint-Brieuc,Guidel
santé_domicile,131.9,False,0,0,0.598,0.67,inter_departemental,22,Saint-Brieuc,Kervignac
santé_domicile,119.7,False,0,0,0.598,0.657,inter_departemental,22,Saint-Brieuc,Guidel
santé_domicile,119.7,False,0,0,0.598,0.657,inter_departemental,22,Saint-Brieuc,Guidel
santé_domicile,99.3,False,0,0,0.598,0.653,inter_departemental,22,Saint-Brieuc,Crédin
santé_domicile,77.8,False,0,0,0.598,0.627,inter_departemental,22,Saint-Brieuc,Gourin
santé_domicile,142.6,False,0,0,0.598,0.689,inter_departemental,22,Saint-Brieuc,Cours
santé_domicile,128.0,False,0,0,0.598,0.589,inter_departemental,22,Saint-Brieuc,Lorient
santé_domicile,119.7,False,0,0,0.598,0.657,inter_departemental,22,Saint-Brieuc,Guidel
santé_domicile,147.6,False,0,0,0.598,0.673,inter_departemental,22,Saint-Brieuc,Marzan
santé_domicile,139.9,False,0,0,0.598,0.657,inter_departemental,22,Saint-Brieuc,Plumelec
santé_domicile,130.2,False,0,0,0.598,0.637,inter_departemental,22,Saint-Brieuc,Malestroit
santé_domicile,119.7,False,0,0,0.598,0.657,inter_departemental,22,Saint-Brieuc,Guidel
santé_domicile,119.7,False,0,0,0.598,0.657,inter_departemental,22,Saint-Brieuc,Guidel
santé_domicile,153.0,False,0,0,0.598,0.652,inter_departemental,22,Saint-Brieuc,Sainte-Anne-d'Auray
santé_domicile,159.0,False,0,0,0.672,0.586,inter_departemental,22,Pordic,Vannes
santé_domicile,120.3,False,0,0,0.672,0.657,inter_departemental,22,Pordic,Guidel
santé_domicile,158.7,False,0,0,0.672,0.67,inter_departemental,22,Pordic,Saint-Armel
santé_domicile,157.7,False,0,0,0.672,0.647,inter_departemental,22,Pordic,Baden
santé_domicile,120.3,False,0,0,0.672,0.657,inter_departemental,22,Pordic,Guidel
santé_domicile,120.3,False,0,0,0.672,0.657,inter_departemental,22,Pordic,Guidel
santé_domicile,132.5,False,0,0,0.672,0.67,inter_departemental,22,Pordic,Kervignac
santé_domicile,120.3,False,0,0,0.672,0.657,inter_departemental,22,Pordic,Guidel
santé_domicile,120.3,False,0,0,0.672,0.657,inter_departemental,22,Pordic,Guidel
santé_domicile,99.9,False,0,0,0.672,0.653,inter_departemental,22,Pordic,Crédin
santé_domicile,78.4,False,0,0,0.672,0.627,inter_departemental,22,Pordic,Gourin
santé_domicile,143.2,False,0,0,0.672,0.689,inter_departemental,22,Pordic,Cours
santé_domicile,128.7,False,0,0,0.672,0.589,inter_departemental,22,Pordic,Lorient
santé_domicile,120.3,False,0,0,0.672,0.657,inter_departemental,22,Pordic,Guidel
santé_domicile,148.3,False,0,0,0.672,0.673,inter_departemental,22,Pordic,Marzan
santé_domicile,140.6,False,0,0,0.672,0.657,inter_departemental,22,Pordic,Plumelec
santé_domicile,130.8,False,0,0,0.672,0.637,inter_departemental,22,Pordic,Malestroit
santé_domicile,120.3,False,0,0,0.672,0.657,inter_departemental,22,Pordic,Guidel
santé_domicile,120.3,False,0,0,0.672,0.657,inter_departemental,22,Pordic,Guidel
santé_domicile,153.7,False,0,0,0.672,0.652,inter_departemental,22,Pordic,Sainte-Anne-d'Auray
santé_domicile,116.0,False,0,0,0.656,0.586,inter_departemental,22,Saint-Servais,Vannes
santé_domicile,77.3,False,0,0,0.656,0.657,inter_departemental,22,Saint-Servais,Guidel
santé_domicile,115.7,False,0,0,0.656,0.67,inter_departemental,22,Saint-Servais,Saint-Armel
santé_domicile,114.7,False,0,0,0.656,0.647,inter_departemental,22,Saint-Servais,Baden
santé_domicile,77.3,False,0,0,0.656,0.657,inter_departemental,22,Saint-Servais,Guidel
santé_domicile,77.3,False,0,0,0.656,0.657,inter_departemental,22,Saint-Servais,Guidel
santé_domicile,89.5,False,0,0,0.656,0.67,inter_departemental,22,Saint-Servais,Kervignac
santé_domicile,77.3,False,0,0,0.656,0.657,inter_departemental,22,Saint-Servais,Guidel
santé_domicile,77.3,False,0,0,0.656,0.657,inter_departemental,22,Saint-Servais,Guidel
santé_domicile,56.9,False,0,0,0.656,0.653,inter_departemental,22,Saint-Servais,Crédin
santé_domicile,35.4,False,0,0,0.656,0.627,inter_departemental,22,Saint-Servais,Gourin
santé_domicile,100.2,False,0,0,0.656,0.689,inter_departemental,22,Saint-Servais,Cours
santé_domicile,85.6,False,0,0,0.656,0.589,inter_departemental,22,Saint-Servais,Lorient
santé_domicile,77.3,False,0,0,0.656,0.657,inter_departemental,22,Saint-Servais,Guidel
santé_domicile,105.3,False,0,0,0.656,0.673,inter_departemental,22,Saint-Servais,Marzan
santé_domicile,97.6,False,0,0,0.656,0.657,inter_departemental,22,Saint-Servais,Plumelec
santé_domicile,87.8,False,0,0,0.656,0.637,inter_departemental,22,Saint-Servais,Malestroit
santé_domicile,77.3,False,0,0,0.656,0.657,inter_departemental,22,Saint-Servais,Guidel
santé_domicile,77.3,False,0,0,0.656,0.657,inter_departemental,22,Saint-Servais,Guidel
santé_domicile,110.6,False,0,0,0.656,0.652,inter_departemental,22,Saint-Servais,Sainte-Anne-d'Auray
santé_domicile,141.8,False,0,0,0.576,0.586,inter_departemental,22,Lannion,Vannes
santé_domicile,103.1,False,0,0,0.576,0.657,inter_departemental,22,Lannion,Guidel
santé_domicile,141.5,False,0,0,0.576,0.67,inter_departemental,22,Lannion,Saint-Armel
santé_domicile,140.5,False,0,0,0.576,0.647,inter_departemental,22,Lannion,Baden
santé_domicile,103.1,False,0,0,0.576,0.657,inter_departemental,22,Lannion,Guidel
santé_domicile,103.1,False,0,0,0.576,0.657,inter_departemental,22,Lannion,Guidel
santé_domicile,115.3,False,0,0,0.576,0.67,inter_departemental,22,Lannion,Kervignac
santé_domicile,103.1,False,0,0,0.576,0.657,inter_departemental,22,Lannion,Guidel
santé_domicile,103.1,False,0,0,0.576,0.657,inter_departemental,22,Lannion,Guidel
santé_domicile,82.7,False,0,0,0.576,0.653,inter_departemental,22,Lannion,Crédin
santé_domicile,61.2,False,0,0,0.576,0.627,inter_departemental,22,Lannion,Gourin
santé_domicile,126.0,False,0,0,0.576,0.689,inter_departemental,22,Lannion,Cours
santé_domicile,111.5,False,0,0,0.576,0.589,inter_departemental,22,Lannion,Lorient
santé_domicile,103.1,False,0,0,0.576,0.657,inter_departemental,22,Lannion,Guidel
santé_domicile,131.1,False,0,0,0.576,0.673,inter_departemental,22,Lannion,Marzan
santé_domicile,123.4,False,0,0,0.576,0.657,inter_departemental,22,Lannion,Plumelec
santé_domicile,113.6,False,0,0,0.576,0.637,inter_departemental,22,Lannion,Malestroit
santé_domicile,103.1,False,0,0,0.576,0.657,inter_departemental,22,Lannion,Guidel
santé_domicile,103.1,False,0,0,0.576,0.657,inter_departemental,22,Lannion,Guidel
santé_domicile,136.5,False,0,0,0.576,0.652,inter_departemental,22,Lannion,Sainte-Anne-d'Auray
santé_domicile,141.8,False,0,0,0.576,0.586,inter_departemental,22,Lannion,Vannes
santé_domicile,103.1,False,0,0,0.576,0.657,inter_departemental,22,Lannion,Guidel
santé_domicile,141.5,False,0,0,0.576,0.67,inter_departemental,22,Lannion,Saint-Armel
santé_domicile,140.5,False,0,0,0.576,0.647,inter_departemental,22,Lannion,Baden
santé_domicile,103.1,False,0,0,0.576,0.657,inter_departemental,22,Lannion,Guidel
santé_domicile,103.1,False,0,0,0.576,0.657,inter_departemental,22,Lannion,Guidel
santé_domicile,115.3,False,0,0,0.576,0.67,inter_departemental,22,Lannion,Kervignac
santé_domicile,103.1,False,0,0,0.576,0.657,inter_departemental,22,Lannion,Guidel
santé_domicile,103.1,False,0,0,0.576,0.657,inter_departemental,22,Lannion,Guidel
santé_domicile,82.7,False,0,0,0.576,0.653,inter_departemental,22,Lannion,Crédin
santé_domicile,61.2,False,0,0,0.576,0.627,inter_departemental,22,Lannion,Gourin
santé_domicile,126.0,False,0,0,0.576,0.689,inter_departemental,22,Lannion,Cours
santé_domicile,111.5,False,0,0,0.576,0.589,inter_departemental,22,Lannion,Lorient
santé_domicile,103.1,False,0,0,0.576,0.657,inter_departemental,22,Lannion,Guidel
santé_domicile,131.1,False,0,0,0.576,0.673,inter_departemental,22,Lannion,Marzan
santé_domicile,123.4,False,0,0,0.576,0.657,inter_departemental,22,Lannion,Plumelec
santé_domicile,113.6,False,0,0,0.576,0.637,inter_departemental,22,Lannion,Malestroit
santé_domicile,103.1,False,0,0,0.576,0.657,inter_departemental,22,Lannion,Guidel
santé_domicile,103.1,False,0,0,0.576,0.657,inter_departemental,22,Lannion,Guidel
santé_domicile,136.5,False,0,0,0.576,0.652,inter_departemental,22,Lannion,Sainte-Anne-d'Auray
santé_domicile,102.3,False,0,0,0.645,0.586,inter_departemental,22,Maël-Carhaix,Vannes
santé_domicile,63.6,False,0,0,0.645,0.657,inter_departemental,22,Maël-Carhaix,Guidel
santé_domicile,102.0,False,0,0,0.645,0.67,inter_departemental,22,Maël-Carhaix,Saint-Armel
santé_domicile,101.0,False,0,0,0.645,0.647,inter_departemental,22,Maël-Carhaix,Baden
santé_domicile,63.6,False,0,0,0.645,0.657,inter_departemental,22,Maël-Carhaix,Guidel
santé_domicile,63.6,False,0,0,0.645,0.657,inter_departemental,22,Maël-Carhaix,Guidel
santé_domicile,75.8,False,0,0,0.645,0.67,inter_departemental,22,Maël-Carhaix,Kervignac
santé_domicile,63.6,False,0,0,0.645,0.657,inter_departemental,22,Maël-Carhaix,Guidel
santé_domicile,63.6,False,0,0,0.645,0.657,inter_departemental,22,Maël-Carhaix,Guidel
santé_domicile,43.2,False,0,0,0.645,0.653,inter_departemental,22,Maël-Carhaix,Crédin
santé_domicile,21.7,False,0,0,0.645,0.627,inter_departemental,22,Maël-Carhaix,Gourin
santé_domicile,86.5,False,0,0,0.645,0.689,inter_departemental,22,Maël-Carhaix,Cours
santé_domicile,71.9,False,0,0,0.645,0.589,inter_departemental,22,Maël-Carhaix,Lorient
santé_domicile,63.6,False,0,0,0.645,0.657,inter_departemental,22,Maël-Carhaix,Guidel
santé_domicile,91.6,False,0,0,0.645,0.673,inter_departemental,22,Maël-Carhaix,Marzan
santé_domicile,83.9,False,0,0,0.645,0.657,inter_departemental,22,Maël-Carhaix,Plumelec
santé_domicile,74.1,False,0,0,0.645,0.637,inter_departemental,22,Maël-Carhaix,Malestroit
santé_domicile,63.6,False,0,0,0.645,0.657,inter_departemental,22,Maël-Carhaix,Guidel
santé_domicile,63.6,False,0,0,0.645,0.657,inter_departemental,22,Maël-Carhaix,Guidel
santé_domicile,97.0,False,0,0,0.645,0.652,inter_departemental,22,Maël-Carhaix,Sainte-Anne-d'Auray
santé_domicile,116.0,False,0,0,0.656,0.586,inter_departemental,22,Saint-Servais,Vannes
santé_domicile,77.3,False,0,0,0.656,0.657,inter_departemental,22,Saint-Servais,Guidel
santé_domicile,115.7,False,0,0,0.656,0.67,inter_departemental,22,Saint-Servais,Saint-Armel
santé_domicile,114.7,False,0,0,0.656,0.647,inter_departemental,22,Saint-Servais,Baden
santé_domicile,77.3,False,0,0,0.656,0.657,inter_departemental,22,Saint-Servais,Guidel
santé_domicile,77.3,False,0,0,0.656,0.657,inter_departemental,22,Saint-Servais,Guidel
santé_domicile,89.5,False,0,0,0.656,0.67,inter_departemental,22,Saint-Servais,Kervignac
santé_domicile,77.3,False,0,0,0.656,0.657,inter_departemental,22,Saint-Servais,Guidel
santé_domicile,77.3,False,0,0,0.656,0.657,inter_departemental,22,Saint-Servais,Guidel
santé_domicile,56.9,False,0,0,0.656,0.653,inter_departemental,22,Saint-Servais,Crédin
santé_domicile,35.4,False,0,0,0.656,0.627,inter_departemental,22,Saint-Servais,Gourin
santé_domicile,100.2,False,0,0,0.656,0.689,inter_departemental,22,Saint-Servais,Cours
santé_domicile,85.6,False,0,0,0.656,0.589,inter_departemental,22,Saint-Servais,Lorient
santé_domicile,77.3,False,0,0,0.656,0.657,inter_departemental,22,Saint-Servais,Guidel
santé_domicile,105.3,False,0,0,0.656,0.673,inter_departemental,22,Saint-Servais,Marzan
santé_domicile,97.6,False,0,0,0.656,0.657,inter_departemental,22,Saint-Servais,Plumelec
santé_domicile,87.8,False,0,0,0.656,0.637,inter_departemental,22,Saint-Servais,Malestroit
santé_domicile,77.3,False,0,0,0.656,0.657,inter_departemental,22,Saint-Servais,Guidel
santé_domicile,77.3,False,0,0,0.656,0.657,inter_departemental,22,Saint-Servais,Guidel
santé_domicile,110.6,False,0,0,0.656,0.652,inter_departemental,22,Saint-Servais,Sainte-Anne-d'Auray
santé_domicile,126.3,False,0,0,0.4,0.692,inter_departemental,23,Chard,Saint-Paul
santé_domicile,126.3,False,0,0,0.4,0.692,inter_departemental,23,Chard,Saint-Paul
santé_domicile,126.3,False,0,0,0.4,0.692,inter_departemental,23,Chard,Saint-Paul
santé_domicile,126.3,False,0,0,0.4,0.692,inter_departemental,23,Chard,Saint-Paul
santé_domicile,106.0,False,0,0,0.4,0.713,inter_departemental,23,Chard,Saint-Sylvestre
santé_domicile,106.0,False,0,0,0.4,0.713,inter_departemental,23,Chard,Saint-Sylvestre
santé_domicile,102.4,False,0,0,0.4,0.4,inter_departemental,23,Chard,Saint-Pardoux
santé_domicile,126.3,False,0,0,0.4,0.692,inter_departemental,23,Chard,Saint-Paul
santé_domicile,126.3,False,0,0,0.4,0.692,inter_departemental,23,Chard,Saint-Paul
santé_domicile,130.3,False,0,0,0.4,0.559,inter_departemental,23,Chard,Limoges
santé_domicile,114.6,False,0,0,0.4,0.659,inter_departemental,23,Chard,Linards
santé_domicile,126.3,False,0,0,0.4,0.692,inter_departemental,23,Chard,Saint-Paul
santé_domicile,127.5,False,0,0,0.4,0.619,inter_departemental,23,Chard,Couzeix
santé_domicile,126.3,False,0,0,0.4,0.692,inter_departemental,23,Chard,Saint-Paul
santé_domicile,127.2,False,0,0,0.4,0.692,inter_departemental,23,Chard,Saint-Genest-sur-Roselle
santé_domicile,126.3,False,0,0,0.4,0.692,inter_departemental,23,Chard,Saint-Paul
santé_domicile,130.5,False,0,0,0.4,0.668,inter_departemental,23,Chard,Panazol
santé_domicile,134.5,False,0,0,0.4,0.663,inter_departemental,23,Chard,Isle
santé_domicile,126.3,False,0,0,0.4,0.692,inter_departemental,23,Chard,Saint-Paul
santé_domicile,134.8,False,0,0,0.4,0.644,inter_departemental,23,Chard,Saint-Laurent-sur-Gorre
santé_domicile,83.9,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Paul
santé_domicile,83.9,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Paul
santé_domicile,83.9,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Paul
santé_domicile,83.9,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Paul
santé_domicile,63.6,False,0,0,0.689,0.713,inter_departemental,23,Brionne,Saint-Sylvestre
santé_domicile,63.6,False,0,0,0.689,0.713,inter_departemental,23,Brionne,Saint-Sylvestre
santé_domicile,60.0,False,0,0,0.689,0.4,inter_departemental,23,Brionne,Saint-Pardoux
santé_domicile,83.9,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Paul
santé_domicile,83.9,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Paul
santé_domicile,87.9,False,0,0,0.689,0.559,inter_departemental,23,Brionne,Limoges
santé_domicile,72.2,False,0,0,0.689,0.659,inter_departemental,23,Brionne,Linards
santé_domicile,83.9,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Paul
santé_domicile,85.1,False,0,0,0.689,0.619,inter_departemental,23,Brionne,Couzeix
santé_domicile,83.9,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Paul
santé_domicile,84.8,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Genest-sur-Roselle
santé_domicile,83.9,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Paul
santé_domicile,88.1,False,0,0,0.689,0.668,inter_departemental,23,Brionne,Panazol
santé_domicile,92.1,False,0,0,0.689,0.663,inter_departemental,23,Brionne,Isle
santé_domicile,83.9,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Paul
santé_domicile,92.4,False,0,0,0.689,0.644,inter_departemental,23,Brionne,Saint-Laurent-sur-Gorre
santé_domicile,83.9,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Paul
santé_domicile,83.9,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Paul
santé_domicile,83.9,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Paul
santé_domicile,83.9,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Paul
santé_domicile,63.6,False,0,0,0.689,0.713,inter_departemental,23,Brionne,Saint-Sylvestre
santé_domicile,63.6,False,0,0,0.689,0.713,inter_departemental,23,Brionne,Saint-Sylvestre
santé_domicile,60.0,False,0,0,0.689,0.4,inter_departemental,23,Brionne,Saint-Pardoux
santé_domicile,83.9,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Paul
santé_domicile,83.9,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Paul
santé_domicile,87.9,False,0,0,0.689,0.559,inter_departemental,23,Brionne,Limoges
santé_domicile,72.2,False,0,0,0.689,0.659,inter_departemental,23,Brionne,Linards
santé_domicile,83.9,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Paul
santé_domicile,85.1,False,0,0,0.689,0.619,inter_departemental,23,Brionne,Couzeix
santé_domicile,83.9,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Paul
santé_domicile,84.8,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Genest-sur-Roselle
santé_domicile,83.9,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Paul
santé_domicile,88.1,False,0,0,0.689,0.668,inter_departemental,23,Brionne,Panazol
santé_domicile,92.1,False,0,0,0.689,0.663,inter_departemental,23,Brionne,Isle
santé_domicile,83.9,False,0,0,0.689,0.692,inter_departemental,23,Brionne,Saint-Paul
santé_domicile,92.4,False,0,0,0.689,0.644,inter_departemental,23,Brionne,Saint-Laurent-sur-Gorre
santé_domicile,29.5,False,0,0,0.579,0.4,inter_departemental,24,Bergerac,Saint-Astier
santé_domicile,59.9,False,0,0,0.579,0.646,inter_departemental,24,Bergerac,Monségur
santé_domicile,77.0,False,0,0,0.579,0.588,inter_departemental,24,Bergerac,Villeneuve-sur-Lot
santé_domicile,29.5,False,0,0,0.579,0.4,inter_departemental,24,Bergerac,Saint-Astier
santé_domicile,58.8,False,0,0,0.579,0.64,inter_departemental,24,Bergerac,Beaupuy
santé_domicile,93.1,False,0,0,0.579,0.651,inter_departemental,24,Bergerac,Cours
santé_domicile,59.9,False,0,0,0.579,0.646,inter_departemental,24,Bergerac,Monségur
santé_domicile,57.8,False,0,0,0.579,0.671,inter_departemental,24,Bergerac,Condezaygues
santé_domicile,93.1,False,0,0,0.579,0.651,inter_departemental,24,Bergerac,Cours
santé_domicile,93.1,False,0,0,0.579,0.651,inter_departemental,24,Bergerac,Cours
santé_domicile,59.9,False,0,0,0.579,0.646,inter_departemental,24,Bergerac,Monségur
santé_domicile,58.8,False,0,0,0.579,0.64,inter_departemental,24,Bergerac,Beaupuy
santé_domicile,93.1,False,0,0,0.579,0.651,inter_departemental,24,Bergerac,Cours
santé_domicile,59.9,False,0,0,0.579,0.646,inter_departemental,24,Bergerac,Monségur
santé_domicile,92.7,False,0,0,0.579,0.665,inter_departemental,24,Bergerac,Fréchou
santé_domicile,58.8,False,0,0,0.579,0.64,inter_departemental,24,Bergerac,Beaupuy
santé_domicile,92.2,False,0,0,0.579,0.668,inter_departemental,24,Bergerac,Layrac
santé_domicile,63.1,False,0,0,0.579,0.589,inter_departemental,24,Bergerac,Marmande
santé_domicile,58.8,False,0,0,0.579,0.64,inter_departemental,24,Bergerac,Beaupuy
santé_domicile,32.3,False,0,0,0.691,0.4,inter_departemental,24,Saint-Rémy,Saint-Astier
santé_domicile,62.7,False,0,0,0.691,0.646,inter_departemental,24,Saint-Rémy,Monségur
santé_domicile,79.8,False,0,0,0.691,0.588,inter_departemental,24,Saint-Rémy,Villeneuve-sur-Lot
santé_domicile,32.3,False,0,0,0.691,0.4,inter_departemental,24,Saint-Rémy,Saint-Astier
santé_domicile,61.6,False,0,0,0.691,0.64,inter_departemental,24,Saint-Rémy,Beaupuy
santé_domicile,95.9,False,0,0,0.691,0.651,inter_departemental,24,Saint-Rémy,Cours
santé_domicile,62.7,False,0,0,0.691,0.646,inter_departemental,24,Saint-Rémy,Monségur
santé_domicile,60.6,False,0,0,0.691,0.671,inter_departemental,24,Saint-Rémy,Condezaygues
santé_domicile,95.9,False,0,0,0.691,0.651,inter_departemental,24,Saint-Rémy,Cours
santé_domicile,95.9,False,0,0,0.691,0.651,inter_departemental,24,Saint-Rémy,Cours
santé_domicile,62.7,False,0,0,0.691,0.646,inter_departemental,24,Saint-Rémy,Monségur
santé_domicile,61.6,False,0,0,0.691,0.64,inter_departemental,24,Saint-Rémy,Beaupuy
santé_domicile,95.9,False,0,0,0.691,0.651,inter_departemental,24,Saint-Rémy,Cours
santé_domicile,62.7,False,0,0,0.691,0.646,inter_departemental,24,Saint-Rémy,Monségur
santé_domicile,95.5,False,0,0,0.691,0.665,inter_departemental,24,Saint-Rémy,Fréchou
santé_domicile,61.6,False,0,0,0.691,0.64,inter_departemental,24,Saint-Rémy,Beaupuy
santé_domicile,95.0,False,0,0,0.691,0.668,inter_departemental,24,Saint-Rémy,Layrac
santé_domicile,65.9,False,0,0,0.691,0.589,inter_departemental,24,Saint-Rémy,Marmande
santé_domicile,61.6,False,0,0,0.691,0.64,inter_departemental,24,Saint-Rémy,Beaupuy
santé_domicile,78.0,False,0,0,0.674,0.4,inter_departemental,24,Saint-Front-la-Rivière,Saint-Astier
santé_domicile,108.4,False,0,0,0.674,0.646,inter_departemental,24,Saint-Front-la-Rivière,Monségur
santé_domicile,125.5,False,0,0,0.674,0.588,inter_departemental,24,Saint-Front-la-Rivière,Villeneuve-sur-Lot
santé_domicile,78.0,False,0,0,0.674,0.4,inter_departemental,24,Saint-Front-la-Rivière,Saint-Astier
santé_domicile,107.3,False,0,0,0.674,0.64,inter_departemental,24,Saint-Front-la-Rivière,Beaupuy
santé_domicile,141.7,False,0,0,0.674,0.651,inter_departemental,24,Saint-Front-la-Rivière,Cours
santé_domicile,108.4,False,0,0,0.674,0.646,inter_departemental,24,Saint-Front-la-Rivière,Monségur
